馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
怡心聲,09/26/21,62,3 80-60,田日 C 1200,好快,63,SW1,116,1169,明,姚,12,- 10 10,6,5 1/4,1.09.41,包裝長勝,五門齊,喜譽寶,1.08.56,35.0
樂滿貫,09/26/21,62,3 80-60,田日 C 1200,好快,78,BHT,133,1106,田,東,6,- 7 6,4,1 1/4,1.08.76,包裝長勝,五門齊,喜譽寶,1.08.56,7.0
行星夢,09/26/21,62,3 80-60,田日 C 1200,好快,70,BT,125,1287,年,鄭,9,- 11 11,11,12 1/4,1.10.52,包裝長勝,五門齊,喜譽寶,1.08.56,99.0
無敵勇士,09/26/21,62,3 80-60,田日 C 1200,好快,69,B,124,1238,紹,文,8,- 6 7,8,6 1/2,1.09.60,包裝長勝,五門齊,喜譽寶,1.08.56,14.0
特醒,09/26/21,62,3 80-60,田日 C 1200,好快,64,BX,116,1168,楠,賢,4,- 12 12,10,7,1.09.68,包裝長勝,五門齊,喜譽寶,1.08.56,99.0
閃耀榮光,09/26/21,62,3 80-60,田日 C 1200,好快,69,T,119,1199,周,容,3,- 3 3,7,6,1.09.51,包裝長勝,五門齊,喜譽寶,1.08.56,11.0
將王,09/26/21,61,G3,田日 C 1400,好快,103,B2NX,115,1155,周,韋,9,9 9 9,7,5 1/4,1.21.33,二郎,飛輪閃耀,達心星,1.20.48,16.0
駿龍駒,09/26/21,61,G3,田日 C 1400,好快,91,,113,1044,綸,希,2,2 3 2,8,8,1.21.76,二郎,飛輪閃耀,達心星,1.20.48,63.0
高大威猛,09/26/21,61,G3,田日 C 1400,好快,120,B,126,1210,明,姚,5,5 2 3,9,14 1/2,1.22.81,二郎,飛輪閃耀,達心星,1.20.48,11.0
韋小寶,09/26/21,61,G3,田日 C 1400,好快,105,BH,113,1140,波,蘇,7,3 4 4,4,2 1/2,1.20.87,二郎,飛輪閃耀,達心星,1.20.48,9.9
勝得精彩,09/26/21,61,G3,田日 C 1400,好快,113,PT,119,1086,田,蔡,8,8 8 8,5,4,1.21.13,二郎,飛輪閃耀,達心星,1.20.48,12.0
川河尊駒,09/26/21,61,G3,田日 C 1400,好快,127,T,133,1149,潘,柏,4,6 6 7,6,4 1/4,1.21.18,二郎,飛輪閃耀,達心星,1.20.48,8.7
紅運閃耀,09/26/21,60,4 60-40,田日 C 1400,好快,53,,122,1155,周,韋,3,4 4 3,8,5 1/2,1.22.22,遨遊之星,春風得意,萬市之光,1.21.33,7.4
觔斗雲,09/26/21,60,4 60-40,田日 C 1400,好快,50,X1,124,1131,班,姚,1,7 7 7,4,1 3/4,1.21.63,遨遊之星,春風得意,萬市之光,1.21.33,10.0
興高采烈,09/26/21,60,4 60-40,田日 C 1400,好快,58,SW,132,1017,潘,蘇,13,6 5 8,10,7 3/4,1.22.59,遨遊之星,春風得意,萬市之光,1.21.33,16.0
雲彩飛揚,09/26/21,60,4 60-40,田日 C 1400,好快,50,T,124,996,田,葉,7,8 10 13,13,23 1/4,1.25.06,遨遊之星,春風得意,萬市之光,1.21.33,40.0
華美福星,09/26/21,60,4 60-40,田日 C 1400,好快,43,BT,115,1138,明,東,12,3 2 2,12,12,1.23.26,遨遊之星,春風得意,萬市之光,1.21.33,99.0
赤火驍龍,09/26/21,60,4 60-40,田日 C 1400,好快,45,,116,1241,顯,賀,11,13 13 11,9,5 3/4,1.22.27,遨遊之星,春風得意,萬市之光,1.21.33,99.0
佳尊三,09/26/21,60,4 60-40,田日 C 1400,好快,52,SWT,126,1088,澤,羅,4,5 6 9,6,4,1.21.95,遨遊之星,春風得意,萬市之光,1.21.33,34.0
威闖,09/26/21,60,4 60-40,田日 C 1400,好快,56,B-C1,130,1054,年,希,9,11 11 10,5,2,1.21.66,遨遊之星,春風得意,萬市之光,1.21.33,13.0
健康美麗,09/26/21,60,4 60-40,田日 C 1400,好快,48,BT,122,1063,梁,文,10,2 3 4,7,4,1.21.98,遨遊之星,春風得意,萬市之光,1.21.33,19.0
佳運來,09/26/21,60,4 60-40,田日 C 1400,好快,59,,133,1020,綸,徐,6,12 12 12,11,10,1.22.93,遨遊之星,春風得意,萬市之光,1.21.33,22.0
紅磚閃耀,09/26/21,59,4 60-40,田日 C 1200,好快,46,,113,1041,黃,姚,11,- 3 5,11,12 1/4,1.11.29,源源動力,順意寶,無可限量,1.09.35,99.0
怪獸奇兵,09/26/21,59,4 60-40,田日 C 1200,好快,54,,126,1113,梁,文,4,- 7 7,4,3,1.09.81,源源動力,順意寶,無可限量,1.09.35,4.3
青春向前,09/26/21,59,4 60-40,田日 C 1200,好快,52,,121,1015,楠,徐,8,- 12 12,10,9 1/2,1.10.87,源源動力,順意寶,無可限量,1.09.35,99.0
福朵,09/26/21,59,4 60-40,田日 C 1200,好快,52,,124,1231,田,賢,5,- 11 11,6,4 1/4,1.10.01,源源動力,順意寶,無可限量,1.09.35,8.6
得力寶駒,09/26/21,59,4 60-40,田日 C 1200,好快,60,,132,1096,拉,呂,7,- 5 4,7,4 1/4,1.10.01,源源動力,順意寶,無可限量,1.09.35,11.0
桃花盛,09/26/21,59,4 60-40,田日 C 1200,好快,54,HT,126,1229,澤,東,9,- 9 8,8,4 3/4,1.10.09,源源動力,順意寶,無可限量,1.09.35,17.0
晉神,09/26/21,59,4 60-40,田日 C 1200,好快,55,B-XT,120,1047,熙,葉,12,- 10 9,9,6 1/4,1.10.35,源源動力,順意寶,無可限量,1.09.35,81.0
荷花福星,09/26/21,59,4 60-40,田日 C 1200,好快,54,B,126,1145,年,蘇,2,- 8 10,12,15,1.11.76,源源動力,順意寶,無可限量,1.09.35,28.0
騰龍駒,09/26/21,59,4 60-40,田日 C 1200,好快,53,VT,125,1162,度,容,1,- 6 6,5,3 1/2,1.09.92,源源動力,順意寶,無可限量,1.09.35,11.0
大眾勝利,09/26/21,58,4 60-40,泥日  1200,好泥,48,HT,125,1098,度,羅,11,- 12 12,8,6 1/2,1.10.16,豐彩華庭,狀元及第,八卦,1.09.12,8.4
綠魔勇士,09/26/21,58,4 60-40,泥日  1200,好泥,52,,129,1098,潘,希,2,- 7 7,10,8 3/4,1.10.53,豐彩華庭,狀元及第,八卦,1.09.12,5.1
印鈔工廠,09/26/21,58,4 60-40,泥日  1200,好泥,44,VHT,121,1098,澤,丁,5,- 9 11,7,5 1/4,1.09.98,豐彩華庭,狀元及第,八卦,1.09.12,39.0
新威力,09/26/21,58,4 60-40,泥日  1200,好泥,51,BT,128,1135,梁,蘇,8,- 8 9,11,12 1/2,1.11.12,豐彩華庭,狀元及第,八卦,1.09.12,27.0
八心之威,09/26/21,58,4 60-40,泥日  1200,好泥,47,BT,119,1117,周,韋,7,- 2 3,5,2 3/4,1.09.55,豐彩華庭,狀元及第,八卦,1.09.12,17.0
活力爵士,09/26/21,58,4 60-40,泥日  1200,好泥,40,P,117,1083,紹,葉,9,- 11 8,9,6 3/4,1.10.19,豐彩華庭,狀元及第,八卦,1.09.12,21.0
印水紙,09/26/21,58,4 60-40,泥日  1200,好泥,51,B,128,1138,年,高,4,- 4 4,4,2 1/2,1.09.52,豐彩華庭,狀元及第,八卦,1.09.12,16.0
福喜多多,09/26/21,58,4 60-40,泥日  1200,好泥,45,B,122,1136,拉,呂,6,- 5 5,6,5,1.09.93,豐彩華庭,狀元及第,八卦,1.09.12,4.6
銀亮之星,09/26/21,58,4 60-40,泥日  1200,好泥,44,SWH,118,1065,楠,賢,10,- 10 10,12,16,1.11.68,豐彩華庭,狀元及第,八卦,1.09.12,99.0
大將風皇,09/26/21,57,4 60-40,田日 C 1400,好快,50,NT,123,1103,恩,葉,7,12 12 12,9,6 1/4,1.22.55,金鼓雷鳴,日輝煌,得勝多,1.21.54,56.0
忠誠駒,09/26/21,57,4 60-40,田日 C 1400,好快,57,,130,1150,田,羅,8,3 2 3,12,12 1/2,1.23.55,金鼓雷鳴,日輝煌,得勝多,1.21.54,8.3
龍寶寶,09/26/21,57,4 60-40,田日 C 1400,好快,57,T,130,1051,潘,蔡,9,7 7 8,10,6 1/2,1.22.60,金鼓雷鳴,日輝煌,得勝多,1.21.54,14.0
小玩家,09/26/21,57,4 60-40,田日 C 1400,好快,41,SW-,114,1103,綸,希,4,8 8 7,5,1 1/2,1.21.76,金鼓雷鳴,日輝煌,得勝多,1.21.54,43.0
富存大師,09/26/21,57,4 60-40,田日 C 1400,好快,50,B,123,1054,澤,呂,2,6 6 6,11,8,1.22.84,金鼓雷鳴,日輝煌,得勝多,1.21.54,11.0
日就月將,09/26/21,57,4 60-40,田日 C 1400,好快,47,X,120,1022,度,賀,11,10 9 9,6,1 3/4,1.21.81,金鼓雷鳴,日輝煌,得勝多,1.21.54,8.1
果然友,09/26/21,57,4 60-40,田日 C 1400,好快,56,VT,129,1150,聲,柏,6,4 4 4,8,4 1/4,1.22.21,金鼓雷鳴,日輝煌,得勝多,1.21.54,21.0
