馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
哈羅威,09/28/24,62,4 60-40,田日 C 1200,好地,55,BX,130,1117,禮,呂,6,- 3 3,1,短頭,1.09.43,▲,熾烈神駒,佳運發,1.09.43,2.4
球星,09/28/24,61,3 80-60,田日 C 1200,好地,76,,132,1108,艾,希,2,- 6 6,1,1/2,1.09.00,▲,天天同樂,德薩斯,1.09.00,5.8
大將鵰神,09/28/24,60,4 60-40,田日 C 1400,好地,48,BT,123,1268,班,丁,8,1 1 1,1,頸,1.22.66,▲,博愛先鋒,銀進,1.22.66,36
堅闖,09/28/24,59,4 60-40,田日 C 1400,好地,59,B1N,134,1082,潘,伍,5,5 8 7,1,1,1.21.81,▲,綠族威,勁先生,1.21.81,2.6
良駒好友,09/28/24,58,4 60-40,泥日  1200,好泥,41,SWT,109,1181,妮,文,4,- 2 1,1,1,1.09.22,▲,酷霸王,宇宙動力,1.09.22,11
非凡達,09/28/24,57,4 60-40,田日 C 1200,好地,50,T,124,1100,熙,沈,7,- 1 1,1,1 1/2,1.09.87,▲,怡昌奇兵,鋒王,1.09.87,2.1
領航傳祺,09/28/24,56,5 40-0,田日 C 1600,好地,31,PT,124,1157,明,鄭,2,4 5 3,1,1 1/4,1.35.55,▲,喜報圍家,高氣派,1.35.55,5.8
日日獎,09/28/24,55,5 40-0,泥日  1200,好泥,39,BT,135,1170,湯,柏,2,- 4 3,1,頸,1.10.10,▲,星火燎原,高明力量,1.10.10,5
紅逸舍,09/25/24,54,3 80-60,谷夜 C3 1000,好地,67,B,126,1108,紹,韋,10,- 5 6,1,1/2,0.56.96,▲,連連幸運,巴薩諾瓦,0.56.96,5.2
椒椒醒,09/25/24,53,4 60-40,谷夜 C3 1200,好地,50,HT,125,1185,度,廖,3,- 6 7,1,頸,1.09.92,▲,新幹線,飛雲,1.09.92,4.3
黑桃火箭,09/25/24,52,4 60-40,谷夜 C3 1650,好地,60,B-X2T,135,1157,布,柏,7,10 10 8,1,1/2,1.40.01,▲,勁好運,魔法速遞,1.40.01,9.4
大千氣象,09/25/24,51,3 80-60,谷夜 C3 1650,好地,72,T,129,1181,布,柏,2,9 7 3,1,1 1/4,1.39.55,▲,我做到,爭金奪冠,1.39.55,3.4
逐步贏,09/25/24,50,4 60-40,谷夜 C3 1650,好地,54,CH,130,1166,田,伍,10,10 10 10,1,短頭,1.40.29,▲,大力猴王,領創動力,1.40.29,11
上校,09/25/24,49,4 60-40,谷夜 C3 1200,好地,40,B,115,1183,紹,廖,5,- 1 1,1,1 1/2,1.10.17,▲,勇威神駒,精英至尊,1.10.17,12
賢心星,09/25/24,48,5 40-0,谷夜 C3 1200,好地,40,T,134,1118,布,柏,4,- 3 3,1,1/2,1.10.59,▲,神速馬車,木火龍駒,1.10.59,6.1
符號,09/25/24,47,5 40-0,谷夜 C3 1800,好地,35,,126,1003,田,徐,8,1 1 1,1,1 3/4,1.49.54,▲,果然得,贏科超影,1.49.54,8.9
人和家興,09/22/24,46,2 100-80,田日 B 1200,黏地,87,BT,123,1198,董,希,5,- 2 2,1,1 1/4,1.09.35,▲,八駿巨昇,合夥奔馳,1.09.35,22
氣勢,09/22/24,45,3 80-60,田日 B 1200,黏地,80,,134,1202,潘,蔡,2,- 1 1,1,1/2,1.09.65,▲,鑽石星空,旭日昇,1.09.65,1.5
智智多寶,09/22/24,44,4 60-40,田日 B 1400,黏地,52,B-SW1T,127,1103,布,希,1,9 7 6,1,1/2,1.22.80,▲,初戀,大勢至富,1.22.80,4.2
中華盛景,09/22/24,43,G3,田日 B 1400,好黏,97,T,121,1063,艾,東,2,7 6 6,1,1/2,1.22.74,▲,神虎龍駒,健康愉快,1.22.74,5.9
都靈星球,09/22/24,42,3 80-60,田日 B 1600,好黏,66,T,121,1152,潘,伍,2,2 4 4,1,1,1.36.25,▲,明亮天下,非惟僥倖,1.36.25,4.9
不可擋,09/22/24,41,4 60-40,田日 B 1000,好地,56,BT,122,1131,妮,韋,6,- 1 1,1,頸,0.56.95,▲,英勇快車,駿先生,0.56.95,3.1
錶之宇宙,09/22/24,40,4 60-40,田日 B 1200,好地,52,B1,128,1235,聲,文,12,- 11 12,1,短頭,1.10.19,▲,準輝煌,北地烈馬,1.10.19,4.8
糖不甩,09/22/24,39,4 60-40,田日 B 1200,好地,52,HT,128,1150,梁,巫,1,- 6 5,1,1 1/4,1.09.05,▲,紫荊歡呼,勇霸龍,1.09.05,17
堅有利,09/22/24,38,5 40-0,泥日  1650,濕慢,35,B-P1T,129,1131,布,沈,10,7 8 4,1,2 1/4,1.38.99,▲,上市魅力,豐盛多彩,1.38.99,5.5
歡樂老撾,09/22/24,37,4 60-40,泥日  1650,濕慢,53,SW-T,129,1023,明,姚,7,4 5 5,1,3/4,1.39.22,▲,歡喜福星,年年友福,1.39.22,18
木火兄弟,09/18/24,36,2 100-80,谷夜 BC 1650,好地,84,T,119,1188,綸,鄭,8,5 5 5,1,頸,1.39.66,▲,港林福將,赤兔猴王,1.39.66,9.7
勇敢巨星,09/18/24,35,3 80-60,谷夜 BC 1200,好地,65,X,124,1105,澤,呂,6,- 3 4,1,3/4,1.09.91,▲,添開心,競駿非凡,1.09.91,5.6
龍船快,09/18/24,34,4 60-40,谷夜 BC 1800,好地,54,VT,131,1115,禮,呂,4,1 1 1,1,短頭,1.50.47,▲,皇仁福星,風雷暴,1.50.47,7.9
久久為攻,09/18/24,33,3 80-60,谷夜 BC 1650,好地,72,BT,130,1207,田,希,6,4 4 4,1,1/2,1.39.75,▲,極速奇兵,駟跑得,1.39.75,5.2
中華威威,09/18/24,32,5 40-0,谷夜 BC 1000,好地,40,B,135,1240,田,徐,8,- 2 2,1,鼻,0.57.46,▲,勝萬金,天分高,0.57.46,9.8
瑰麗人生,09/18/24,31,4 60-40,谷夜 BC 1200,好地,60,VT,135,1100,森,呂,4,- 5 5,1,1/2,1.10.09,▲,你知我得,智勝攻略,1.10.09,5.2
金運來,09/18/24,30,4 60-40,谷夜 BC 1200,好地,53,XT,130,1100,森,文,5,- 3 1,1,3/4,1.10.06,▲,健康心靈,木火同明,1.10.06,2.8
精彩駿將,09/18/24,29,4 60-40,谷夜 BC 1200,好地,52,T,127,1162,布,柏,5,- 1 1,1,頸,1.09.56,▲,飲杯,新幹線,1.09.56,4.5
陽光勇士,09/15/24,28,3 80-60,田日 A 1400,好快,74,SWH,127,1099,周,姚,9,8 8 10,1,2,1.21.17,▲,將義,勁進駒,1.21.17,2.4
魔術控制,09/15/24,27,3 80-60,田日 A 1000,好快,77,T,132,1070,紹,巫,10,- 2 1,1,1,0.55.74,▲,星際快車,寰宇豐采,0.55.74,5.9
勝意龍,09/15/24,26,3 80-60,泥日  1200,好泥,68,VT,124,1139,潘,賢,4,- 3 3,1,頸,1.08.74,▲,喜至寶,精英雄心,1.08.74,7.5
十二神將,09/15/24,25,4 60-40,田日 A 1400,好快,53,T,128,1103,潘,賢,4,3 3 2,1,頭,1.22.07,▲,騰龍四海,鐵三角,1.22.07,5.2
勁先生,09/15/24,24,4 60-40,泥日  1200,好泥,45,B1,122,1125,班,賀,11,- 10 7,1,1 1/4,1.08.95,▲,新強福盈,寶麗生輝,1.08.95,15
添喜運,09/15/24,23,4 60-40,田日 A 1400,好快,41,B,113,1223,鍾,伍,12,6 5 2,1,1 1/2,1.21.65,▲,勁大威猛,快樂高球,1.21.65,41
喜報圍家,09/15/24,22,5 40-0,田日 A 1400,好快,27,V,120,1154,潘,賀,12,10 9 10,1,頭,1.22.41,▲,桃花多,鼓浪飛凡,1.22.41,3.3
河好運,09/15/24,21,4 60-40,田日 A 1200,好快,54,SW1,130,1126,潘,廖,6,- 3 2,1,1 1/4,1.09.15,▲,勝多多,快活英雄,1.09.15,1.7
旋風傳奇,09/15/24,20,5 40-0,田日 A 1400,好快,40,B,129,1128,明,伍,8,4 4 3,1,1 1/4,1.21.92,▲,可愛新星,喜勝威龍,1.21.92,17
共享富裕,09/15/24,19,4 60-40,田日 A 1600,好快,52,T,127,1026,布,柏,4,7 8 7,1,頸,1.33.70,▲,精算特殊,神駒馬靈,1.33.70,2
時尚風趣,09/11/24,18,3 80-60,谷夜 A 1200,好地,66,T1X,122,1105,周,容,5,- 5 5,1,頸,1.10.83,▲,明心知遇,幸運旅程,1.10.83,4.3
喜蓮勇略,09/11/24,17,3 80-60,谷夜 A 1650,好地,72,XT,128,1017,布,沈,5,1 1 1,1,1/2,1.41.03,▲,建測?英,我做到,1.41.03,2.4
江南勇士,09/11/24,16,4 60-40,谷夜 A 1650,好地,46,B,121,1085,澤,呂,10,9 8 8,1,3/4,1.41.07,▲,赤馬雄風,領創動力,1.41.07,9.1
胡椒軍曹,09/11/24,15,4 60-40,谷夜 A 1000,好地,55,,123,1127,弘,徐,6,- 6 6,1,3/4,0.57.88,▲,怡昌精神,極光彗星,0.57.88,9.4
瀧澤飛駒,09/11/24,14,5 40-0,谷夜 A 1650,好地,37,HT,132,1077,紹,東,4,4 4 4,1,1/2,1.42.03,▲,星雲浩騰,天時明駒,1.42.03,5.7
包裝猛將,09/11/24,13,4 60-40,谷夜 A 1200,好地,60,T,135,1135,潘,沈,5,- 2 2,1,2 1/2,1.10.40,▲,夢幻駿駒,晨曦儷人,1.10.40,1.3
精選威,09/11/24,12,4 60-40,谷夜 A 1200,好地,56,BT,131,1091,聲,廖,1,- 1 1,1,2 1/4,1.10.68,▲,光輝所願,宇宙動力,1.10.68,3.6
怪獸豪俠,09/11/24,11,5 40-0,谷夜 A 1200,好地,30,BT,120,1116,明,文,2,- 1 1,1,3,1.10.63,▲,欣樂人生,宏才,1.10.63,5.6
華麗再勝,09/08/24,10,3 80-60,田日 A 1200,好地,80,T,135,1161,潘,沈,12,- 4 4,1,1,1.08.81,▲,輝煌精英,旭日昇,1.08.81,5.5
連連有盈,09/08/24,9,4 60-40,田日 A 1200,好地,58,T,131,1195,明,東,7,- 1 1,1,頸,1.08.69,▲,哈羅威,增強,1.08.69,9.9
人和家盛,09/08/24,8,4 60-40,田日 A 1400,好地,42,,117,1049,明,沈,11,11 11 11,1,1/2,1.22.71,▲,一定掂,極速贏,1.22.71,57
潮州精神,09/08/24,7,2 90-70,田日 A 1400,好地,86,BT,131,1181,度,文,3,4 4 4,1,1 3/4,1.21.91,▲,巴閉哥,話你知,1.21.91,5.8
奔妙星,09/08/24,6,4 60-40,田日 A 1400,好黏,48,,123,1252,森,希,11,12 12 9,1,短頭,1.22.05,▲,堅闖,君達得,1.22.05,18
祝願,09/08/24,5,4 60-40,田日 A 1200,好黏,54,,129,970,聲,廖,6,- 1 1,1,2 1/4,1.09.77,▲,非凡達,至旺財,1.09.77,2.2
舉步生風,09/08/24,4,4 60-40,田日 A 1000,好黏,60,T,135,1162,潘,葉,4,- 3 2,1,1 1/2,0.56.58,▲,不可擋,專家,0.56.58,1.8
嘉應高昇,09/08/24,3,1 80↑,田日 A 1200,好黏,111,,135,1116,潘,希,7,- 2 2,1,1 1/4,1.08.03,▲,美麗第一,八駿巨昇,1.08.03,2.3
有你有我,09/08/24,2,5 40-0,田日 A 1200,好黏,31,PHT,126,974,艾,廖,9,- 3 2,1,1/2,1.09.98,▲,可愛新星,飛躍精英,1.09.98,15
上市魅力,09/08/24,1,5 40-0,田日 A 1600,好黏,34,P-C1T,129,1092,潘,賢,6,4 4 4,1,1/2,1.35.08,▲,樂天派,富喜來,1.35.08,2.8
手機錶霸,07/14/24,831,3 80-60,田昏 A 1400,好地,78,H-X,135,1185,布,呂,6,5 6 5,1,2 1/4,1.21.46,▲,同樣美麗,盈妍威楓,1.21.46,2.2
競駿飛翔,07/14/24,830,3 80-60,田昏 A 1600,好地,73,NT,130,1138,潘,黎,6,10 9 8,1,2 1/4,1.34.69,▲,好勁力,星運少爵,1.34.69,11
包裝天將,07/14/24,829,3 80-60,田昏 A 1200,好地,62,,119,1111,潘,呂,8,- 2 1,1,3,1.08.75,▲,花果猴王,時尚風趣,1.08.75,2.1
禪勝輝煌,07/14/24,828,1 115-90,田昏 A 1600,好地,97,B-V1X,127,1158,潘,呂,2,6 7 7,1,2 1/4,1.33.78,▲,智取神駒,中華盛景,1.33.78,1.7
遙遙領先,07/14/24,827,4 60-40,田昏 A 1400,好地,57,,133,1073,潘,呂,6,3 4 4,1,1 1/4,1.22.13,▲,翹?,聚風雲,1.22.13,1.8
天天得樂,07/14/24,826,4 60-40,田昏 A 1400,好地,46,T,123,1071,澤,葉,6,9 10 8,1,短頭,1.22.18,▲,神馳,堅闖,1.22.18,5.9
初戀,07/14/24,825,4 60-40,田昏 A 1200,好地,52,,125,1177,潘,伍,2,- 8 7,1,1/2,1.09.75,▲,超悅明駒,糖不甩,1.09.75,2.8
風火恆雲,07/14/24,824,4 60-40,田昏 A 1800,好地,54,B,130,1092,田,姚,11,10 10 8,1,短頭,1.48.73,▲,年年友福,龍船快,1.48.73,5.2
桃花多,07/14/24,823,5 40-0,田昏 A 1400,好快,35,BT,130,1074,潘,鄭,11,9 8 6,1,頸,1.21.89,▲,香飄萬里,荃程路通,1.21.89,5.4
美麗第一,07/14/24,822,2 105-80,田昏 A 1200,好快,83,E1T,118,1143,度,伍,2,- 6 6,1,1 1/4,1.08.01,▲,龍之輝,韋小寶,1.08.01,8.2
飛躍精英,07/14/24,821,5 40-0,田昏 A 1200,好快,32,BHX,127,1080,布,賀,7,- 6 4,1,2,1.09.43,▲,欣樂人生,南區旺,1.09.43,11
港林福將,07/10/24,820,3 80-60,谷夜 BC 1800,好快,74,,129,1216,梁,羅,9,1 1 2,1,鼻,1.48.88,▲,浪漫老撾,博望坡,1.48.88,11
巴薩諾瓦,07/10/24,819,3 80-60,谷夜 BC 1000,好快,67,XT,124,1152,班,巫,8,- 5 6,1,1/2,0.56.47,▲,紅逸舍,年少多好,0.56.47,24
還看今朝,07/10/24,818,4 60-40,谷夜 BC 1200,好快,57,SW-B1T,133,1159,布,賀,1,- 5 3,1,頸,1.09.80,▲,佳尊三,皆益善,1.09.80,2.2
木火兄弟,07/10/24,817,2 95-75,谷夜 BC 1650,好快,77,T,117,1192,綸,鄭,1,3 3 4,1,1 1/2,1.37.90,▲,黃腳?,超超比,1.37.90,11
日馳千里,07/10/24,816,4 60-40,谷夜 BC 1200,好快,48,B,123,1102,年,姚,2,- 1 1,1,1 3/4,1.09.82,▲,砂漿金剛,尋寶勇士,1.09.82,3.5
幸運星球,07/10/24,815,4 60-40,谷夜 BC 1200,好快,40,BT,117,1085,紹,韋,1,- 1 1,1,2 1/4,1.09.17,▲,勇眼光,哈羅威,1.09.17,2.6
勇晉當銳,07/10/24,814,4 60-40,谷夜 BC 1650,好快,45,SWT,121,1057,田,沈,1,3 3 3,1,3/4,1.39.97,▲,江南勇士,逐步贏,1.39.97,3.4
瀧澤飛駒,07/10/24,813,5 40-0,谷夜 BC 1800,好快,30,HT,125,1086,紹,東,3,3 3 4,1,1 1/2,1.49.29,▲,上市魅力,滿載歸來,1.49.29,4.4
友誼至佳,07/10/24,812,5 40-0,谷夜 BC 1000,好快,22,BT,118,1168,田,韋,2,- 9 4,1,1/2,0.56.83,▲,中華威威,威武良駒,0.56.83,19
同祥和順,07/06/24,811,3 80-60,田昏 C 1200,好快,72,,129,1191,森,廖,3,- 1 1,1,1/2,1.08.61,▲,駿馬為伍,旭日昇,1.08.61,3.6
安康萬里,07/06/24,810,3 80-60,田昏 C 1400,好快,65,,124,1158,澤,呂,1,6 5 4,1,1/2,1.21.11,▲,以戰常勝,駿奕快車,1.21.11,4.1
極速贏,07/06/24,809,4 60-40,田昏 C 1400,好快,50,,125,1176,湯,容,7,13 12 13,1,1 1/4,1.21.18,▲,勇冠群英,快樂高球,1.21.18,9.1
一定美麗,07/06/24,808,3 80-60,田昏 C 1400,好快,68,PE,125,1208,布,蔡,4,4 4 4,1,1/2,1.21.40,▲,綠族豐收,陽光勇士,1.21.40,9.6
妙算高歌,07/06/24,807,4 60-40,田昏 C 1600,好快,48,B,123,1187,聲,廖,9,1 1 1,1,頸,1.34.00,▲,金獅勝將,勁好運,1.34.00,10
超平凡,07/06/24,806,4 60-40,田昏 C 1200,好快,52,SW1X1T1,129,1131,潘,黎,4,- 5 4,1,3/4,1.08.64,▲,勝多多,天天耍樂,1.08.64,5.1
有派頭,07/06/24,805,4 60-40,泥昏  1200,好泥,48,BT,119,1141,熙,沈,1,- 1 1,1,2,1.08.94,▲,火神神樂,新強福盈,1.08.94,53
美麗多盈,07/06/24,804,5 40-0,田昏 C 1600,好快,40,BHT,135,1087,潘,東,3,9 9 7,1,鼻,1.34.69,▲,鑽石福將,喜報圍家,1.34.69,2.4
快馬加鞭,07/06/24,803,5 40-0,泥昏  1200,好泥,35,T,130,1119,紹,巫,10,- 4 6,1,1/2,1.09.79,▲,錢途光明,連連勝利,1.09.79,14
聖托里尼,07/06/24,802,新,田昏 C 1200,好快,-,SW,126,1076,田,羅,1,- 3 4,1,短頭,1.09.65,▲,精英勇士,加州星皓,1.09.65,4.4
錶壇精英,07/04/24,801,3 80-60,谷夜 A 1200,好地,75,,131,1115,聲,姚,5,- 4 6,1,短頭,1.10.70,▲,穿甲鷹,競駿非凡,1.10.70,23
飛漲,07/04/24,800,3 80-60,谷夜 A 1650,好地,72,X,127,1119,班,韋,3,4 4 4,1,3/4,1.40.42,▲,久久為攻,赤兔猴王,1.40.42,2.8
旅遊高球,07/04/24,799,4 60-40,谷夜 A 1200,好地,44,BT,122,1104,禮,葉,11,- 2 2,1,頸,1.10.23,▲,耀寶駒,尋寶勇士,1.10.23,13
春風萬里,07/04/24,798,4 60-40,谷夜 A 1800,好地,58,T,134,996,澤,柏,5,5 5 5,1,1 1/4,1.48.94,▲,大將,龍船快,1.48.94,3
北海盜,07/04/24,797,4 60-40,谷夜 A 1650,好地,52,,126,1127,艾,賀,2,5 5 5,1,鼻,1.39.97,▲,雙贏,紅海勁,1.39.97,3
椒椒醒,07/04/24,796,4 60-40,谷夜 A 1200,好地,44,HT,121,1195,度,廖,9,- 8 5,1,3/4,1.09.83,▲,金匯昇昇,晨曦儷人,1.09.83,10
鴻圖新星,07/04/24,795,4 60-40,谷夜 A 1000,好地,51,E,127,1059,布,蔡,6,- 8 5,1,頸,0.57.24,▲,極光彗星,顏色王子,0.57.24,4.9
電氣騎士,07/04/24,794,2 100-75,谷夜 A 1000,好地,98,B,135,1203,布,韋,6,- 6 5,1,頸,0.56.56,▲,狀元及第,美麗第一,0.56.56,7.1
小神仙,07/04/24,793,5 40-0,谷夜 A 1650,好地,40,BT,135,1107,聲,姚,2,6 7 7,1,1 1/4,1.40.33,▲,喜勝威龍,馬有運,1.40.33,5.9
晴王,07/01/24,792,3 80-60,田昏 B 1600,好地,73,,132,1258,森,鄭,10,8 2 2,1,頸,1.34.98,▲,和平波,光明傳承,1.34.98,14
天天同樂,07/01/24,791,3 80-60,田昏 B 1200,好地,67,N,127,1042,潘,羅,1,- 1 1,1,2 3/4,1.08.26,▲,開心寶寶,實力派,1.08.26,1.8
勁大威猛,07/01/24,790,4 60-40,田昏 B 1400,好地,50,X,127,984,年,姚,3,7 7 8,1,短頭,1.22.00,▲,?路神驊,時間寶,1.22.00,49
聚風雲,07/01/24,789,4 60-40,田昏 B 1400,好地,46,SW1X,122,1123,班,丁,6,7 7 7,1,鼻,1.21.85,▲,博愛先鋒,鴻圖高星,1.21.85,15
獎金大少,07/01/24,788,4 60-40,田昏 B 1200,好地,48,BT,125,1080,禮,伍,13,- 2 2,1,1/2,1.09.23,▲,帥帥友福,太行美景,1.09.23,5.1
潮州精神,07/01/24,787,2 100-80,田昏 B 1400,好地,80,BT,118,1192,度,文,9,9 8 9,1,短頭,1.20.71,▲,好友心得,巴閉哥,1.20.71,4.1
拍馬難追,07/01/24,786,4 60-40,田昏 B 1200,好地,60,B,135,1133,森,賢,10,- 1 1,1,1/2,1.09.25,▲,日馳千里,哈羅威,1.09.25,10
萬里飛至,07/01/24,785,3 80-60,田昏 B 1000,好地,71,T,127,1124,森,賢,12,- 5 8,1,1 1/4,0.56.02,▲,英雄豪傑,綠族豐收,0.56.02,9.2
江南盛,07/01/24,784,5 40-0,田昏 B 1400,好地,39,X,134,1112,度,伍,3,7 6 6,1,1 1/2,1.22.42,▲,天時明駒,香飄萬里,1.22.42,5.5
人和家盛,07/01/24,783,5 40-0,田昏 B 1400,好地,37,,130,1072,明,沈,7,6 8 6,1,3/4,1.22.18,▲,桃花多,極速之星,1.22.18,72
最好玩,07/01/24,782,4 60-40,田昏 B 1000,好地,52,H1T1,128,1138,潘,葉,9,- 9 9,1,3/4,0.56.22,▲,多彩多姿,不可擋,0.56.22,15
家樂龍駒,06/26/24,781,3 80-60,谷夜 C3 1200,好地,62,HX,121,1016,田,賀,6,- 5 5,1,3/4,1.09.46,▲,嘉應喝彩,皇帝英明,1.09.46,8.5
爭金奪冠,06/26/24,780,3 85-60,谷夜 C3 1650,好地,61,SW2HT,115,1037,田,巫,5,8 8 7,1,1,1.39.86,▲,浪漫老撾,博望坡,1.39.86,5.3
合夥奔馳,06/26/24,779,2 105-80,谷夜 C3 1200,好地,89,X,128,1099,潘,呂,2,- 2 2,1,3/4,1.08.98,▲,人和家興,八駿巨昇,1.08.98,1.8
包裝天將,06/26/24,778,4 60-40,谷夜 C3 1200,好地,52,,128,1099,潘,呂,2,- 5 5,1,2 1/2,1.09.71,▲,砂漿金剛,精選威,1.09.71,2.3
駟跑得,06/26/24,777,4 60-40,谷夜 C3 1650,好地,56,BT,132,1176,聲,廖,4,11 11 11,1,1 1/2,1.39.26,▲,我做到,獎星,1.39.26,4.2
心想事成,06/26/24,776,4 60-40,谷夜 C3 1200,好地,55,BXT,132,1237,聲,廖,6,- 1 1,1,3/4,1.09.83,▲,精益大師,勇眼光,1.09.83,6
燊榮之星,06/26/24,775,4 60-40,谷夜 C3 1650,好地,60,T,135,1183,潘,沈,9,11 11 10,1,1 1/4,1.39.33,▲,家樂飛駒,得意佳作,1.39.33,5.2
千杯敬典,06/26/24,774,4 60-40,谷夜 C3 1200,好地,48,HX,124,1115,明,姚,2,- 1 1,1,1 1/4,1.09.48,▲,五福星,至合拍,1.09.48,2.1
符號,06/26/24,773,5 40-0,谷夜 C3 2200,好地,28,,123,1004,田,徐,2,1 1 1,1,1 1/4,2.15.69,▲,上市魅力,堅有利,2.15.69,2.4
球星,06/23/24,772,3 80-60,田昏 A 1400,好地,70,,126,1101,潘,希,11,14 13 11,1,頭,1.21.86,▲,同樣美麗,大浪圖田,1.21.86,3.1
占士德,06/23/24,771,3 80-60,田昏 A 1200,好地,76,SW,133,1112,周,容,12,- 2 2,1,1 1/4,1.09.15,▲,鑽石星空,營造組裝,1.09.15,12
錶之銀河,06/23/24,770,G3,田昏 A 1800,好地,113,,129,1154,澤,伍,10,10 10 10,1,頸,1.48.64,▲,美麗同享,越駿歡欣,1.48.64,3.1
綠族無限,06/23/24,769,G3,田昏 A 1400,好快,100,,115,1112,田,伍,3,7 7 6,1,頸,1.21.77,▲,加州星球,威力奔騰,1.21.77,3.1
非惟僥倖,06/23/24,768,3 85-60,田昏 A 2000,好快,74,PT,129,1189,禮,姚,14,2 1 1,1,1 1/4,2.01.23,▲,精算謀略,都靈福星,2.01.23,8.7
翹?,06/23/24,767,4 60-40,田昏 A 1400,好快,53,T,127,1216,周,容,7,4 6 5,1,3/4,1.21.59,▲,連連歡呼,一起美麗,1.21.59,5.7
綠族光芒,06/23/24,766,4 60-40,田昏 A 1400,好快,55,T,130,1198,禮,伍,11,2 2 2,1,1,1.21.74,▲,勇霸龍,遙遙領先,1.21.74,17
春風萬里,06/23/24,765,4 60-40,田昏 A 1800,好快,52,T,128,996,澤,柏,13,5 4 4,1,頸,1.48.02,▲,小飛俠,風火恆雲,1.48.02,2.9
競駿光輝,06/23/24,764,4 60-40,泥昏  1650,好泥,60,B2,133,1141,周,葉,9,6 3 2,1,短頭,1.38.73,▲,縱橫大進,歡喜福星,1.38.73,34
精英雄心,06/23/24,763,3 85-60,泥昏  1650,好泥,60,BX,115,1193,班,廖,9,9 8 6,1,1 3/4,1.39.11,▲,精彩動力,柏林探戈,1.39.11,4.4
元朗精英,06/23/24,762,4 60-40,田昏 A 1200,好快,52,,127,1131,綸,文,1,- 3 4,1,短頭,1.08.94,▲,祝願,特別美麗,1.08.94,4.4
話你知,06/15/24,761,3 80-60,田昏 C 1600,軟地,75,T,133,1211,澤,柏,13,12 12 8,1,1 1/4,1.35.54,▲,東方飛影,精算謀略,1.35.54,5.4
大勢至富,06/15/24,760,4 60-40,田昏 C 1400,軟地,49,V,125,1173,年,姚,6,1 1 1,1,2 1/2,1.22.92,▲,博愛先鋒,超悅明駒,1.22.92,3
陽光勇士,06/15/24,759,3 80-60,田昏 C 1400,軟地,66,X-SWH,123,1097,周,姚,6,9 7 6,1,3/4,1.23.36,▲,手機錶霸,一定美麗,1.23.36,4
喜至寶,06/15/24,758,3 85-60,泥昏  1200,濕慢,73,T,127,1169,澤,柏,1,- 8 4,1,3/4,1.08.39,▲,自強不息,凱旋時光,1.08.39,5.3
澳華威威,06/15/24,757,4 60-40,泥昏  1200,濕慢,42,SW,118,1013,度,賀,5,- 12 9,1,1 1/4,1.09.73,▲,機械騎士,金榜之星,1.09.73,6.9
龍之輝,06/15/24,756,3 80-60,田昏 C 1200,軟地,73,,130,1233,潘,呂,2,- 1 1,1,6 1/2,1.10.33,▲,駿奕快車,維港激流,1.10.33,1.4
旭日昇,06/15/24,755,4 60-40,田昏 C 1200,軟地,59,B,134,1261,田,伍,5,- 6 4,1,頸,1.10.11,▲,極速贏,天天耍樂,1.10.11,6.4
輝煌精英,06/15/24,754,4 60-40,田昏 C 1200,軟地,60,H,135,1189,梁,丁,2,- 1 1,1,2 1/2,1.09.97,▲,精彩勇士,神馳,1.09.97,1.6
領航傳祺,06/15/24,753,5 40-0,田昏 C 1600,軟地,26,PT,120,1147,明,鄭,5,13 11 10,1,1/2,1.37.19,▲,皮具大師,美麗多盈,1.37.19,4.5
智勝攻略,06/15/24,752,5 40-0,田昏 C 1200,黏地,38,B,133,1069,度,廖,1,- 3 3,1,頸,1.10.74,▲,上校,可愛新星,1.10.74,5.6
精英勇士,06/15/24,751,新,田昏 C 1000,黏地,-,,121,1043,森,呂,5,- 7 7,1,1,0.57.28,▲,嘉應駿馬,聖托里尼,0.57.28,15
赤兔猴王,06/12/24,750,3 80-60,谷夜 BC 1650,好地,74,T,134,1086,布,東,3,4 4 4,1,頸,1.40.47,▲,唯美主義,久久為攻,1.40.47,3.5
年少多好,06/12/24,749,3 80-60,谷夜 BC 1000,好地,65,HNT,121,1059,潘,廖,2,- 5 1,1,2,0.56.88,▲,萬眾開心,英雄豪邁,0.56.88,2.1
幸運旅程,06/12/24,748,3 80-60,谷夜 BC 1200,好地,61,BX,115,1178,明,羅,5,- 1 1,1,頸,1.10.29,▲,加州得力,雪勇神駒,1.10.29,44
紅逸舍,06/12/24,747,4 60-40,谷夜 BC 1000,好地,57,B,133,1119,紹,韋,5,- 9 7,1,2 1/4,0.57.17,▲,極光彗星,囍眼光,0.57.17,5.3
亞機拉,06/12/24,746,2 100-80,谷夜 BC 1650,好地,85,HT,117,1057,鍾,東,5,2 4 4,1,1/2,1.40.65,▲,黃腳?,智取神駒,1.40.65,2.9
東來欣賞,06/12/24,745,4 60-40,谷夜 BC 1200,好地,51,HT,125,1106,鍾,東,8,- 1 1,1,頸,1.10.16,▲,旅遊高球,必先生,1.10.16,13
慶萬家,06/12/24,744,4 60-40,谷夜 BC 1800,好地,41,V,116,1081,綸,賢,9,12 12 11,1,頭,1.50.17,▲,逐步贏,精準快車,1.50.17,15
