馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
管之友,03/01/23,458,4 60-35,谷夜 A 2200,好地,44,,124,1106,潘,賀,8,7 6 6,3,1/2,2.18.42,一舖到位,帝豪大師,▲,2.18.32,4.2
宏才,03/01/23,457,4 60-40,谷夜 A 1200,好地,51,H-X1,124,1040,周,希,4,- 4 4,3,4,1.10.41,有財有勢,樂加福,▲,1.09.77,31
又享耆成,03/01/23,456,4 60-40,谷夜 A 1650,好地,43,T,119,1096,綸,容,2,3 3 3,3,3,1.40.14,龍來了,蟲草之凰,▲,1.39.64,11
恆駿之寶,03/01/23,455,5 40-0,谷夜 A 1650,好地,24,BT,121,1049,紹,賢,4,6 6 6,3,1 1/4,1.40.56,創建群英,噴火龍,▲,1.40.37,14
快搏,02/26/23,454,3 80-60,田日 A 1400,好快,74,T,130,1098,麥,賀,10,12 10 9,3,頸,1.22.67,宜春火力,四季喜,▲,1.22.61,14
喜旺駒,02/26/23,453,公,田日 A 1800,好快,84,B,126,1215,恩,柏,11,12 12 10,3,2 3/4,1.46.69,新力高升,知足常樂,▲,1.46.26,18
禾道福星,02/26/23,452,3 80-60,田日 A 1800,好快,71,,129,1022,田,希,12,12 11 12,3,1 3/4,1.47.97,直線力山,自然力量,▲,1.47.68,25
發財先鋒,02/26/23,451,G1,田日 A 2000,好快,113,,126,1125,兆,羅,1,1 1 1,3,1 1/2,2.00.23,金鎗六十,浪漫勇士,▲,1.59.98,46
佐治勇駒,02/26/23,450,4 60-40,田日 A 1400,好快,54,X1T,129,1163,兆,伍,10,12 14 14,3,1/2,1.22.48,色種笑,喜報,▲,1.22.37,8.2
日日型,02/26/23,449,3 80-60,田日 A 1000,好快,75,C,131,1244,恩,羅,11,- 13 9,3,1,0.56.62,怡心聲,舞林密碼,▲,0.56.45,22
遨遊天下,02/26/23,448,4 60-40,田日 A 1200,好快,52,,127,1069,田,姚,5,- 5 5,3,1 1/2,1.09.32,勇敢夢想,至尊高飛,▲,1.09.09,4.3
駿馬快車,02/26/23,447,2 100-75,田日 A 1600,好快,86,B,122,1193,度,姚,5,5 6 6,3,2,1.33.72,永遠美麗,加州十大,▲,1.33.40,28
皮具之星,02/26/23,446,3 85-60,泥日  1650,好泥,62,BT,115,1296,波,容,1,7 8 6,3,2 1/4,1.38.07,幸運傳奇,王炸,▲,1.37.70,8.1
安耀,02/26/23,445,4 60-35,泥日  1650,好泥,56,HT,134,1066,兆,高,11,11 9 6,3,頸,1.38.79,中華叻叻,發財秘笈,▲,1.38.74,51
友心友型,02/22/23,444,3 80-60,谷夜 C6 1200,好快,62,ET,117,1118,馬,葉,7,- 10 11,3,2,1.09.47,美麗奔馳,鈁糖武士,▲,1.09.18,28
競技勇士,02/22/23,442,4 60-40,谷夜 C6 1200,好快,56,BT,131,1203,兆,葉,12,- 12 12,3,2 1/2,1.10.49,淺草飛,凌厲,▲,1.10.10,55
健康心靈,02/22/23,441,4 60-40,谷夜 C6 1200,好快,53,SWT,128,1044,森,沈,3,- 4 4,3,2 3/4,1.09.94,雅典武士,國士無雙,▲,1.09.49,3.5
機緣巧俠,02/22/23,440,4 60-40,谷夜 C6 1650,好快,44,BT,120,1126,兆,文,6,7 7 7,3,1 3/4,1.40.46,包裝全承,星河小子,▲,1.40.18,13
奇寶,02/22/23,439,4 60-40,谷夜 C6 1200,好快,60,PT,135,1196,潘,蔡,6,- 7 5,3,頸,1.09.82,電子兄弟,電子彩虹,▲,1.09.78,7.1
健康馬,02/22/23,438,4 60-40,谷夜 C6 1650,好快,50,B,125,1083,潘,賀,9,9 4 1,3,1 3/4,1.40.46,勁叻仔,藍海鐵騎,▲,1.40.21,4.3
?路光明,02/22/23,437,5 40-0,谷夜 C6 1200,好快,24,X,118,1030,周,容,2,- 6 6,3,1 3/4,1.10.05,精算赤焰,大家開心,▲,1.09.76,14
優達星,02/22/23,436,5 40-0,谷夜 C6 1200,好快,39,BXT,131,1182,楠,丁,1,- 4 3,3,頸,1.10.11,闖一,美滿將來,▲,1.10.04,6.2
大力猴王,02/19/23,435,3 80-60,田日 A 1600,好地,66,SWN,121,1092,度,韋,1,7 7 5,3,2,1.35.29,增有,縱橫天下,▲,1.34.99,11
傑出漢子,02/19/23,434,3 80-60,田日 A 1200,好地,63,,119,1107,森,呂,9,- 2 2,3,2 1/2,1.09.42,超霸勝,怡勁力,▲,1.09.02,14
錶之五知,02/19/23,433,2 100-75,田日 A 2000,好地,83,T,120,1013,紹,東,3,5 5 4,3,1,2.03.58,健康快駒,勇猛神駒,▲,2.03.41,2
知道再勝,02/19/23,432,2 100-75,田日 A 1000,好地,81,T,116,1315,明,沈,3,- 9 8,3,1,0.56.02,當家精神,必長勝,▲,0.55.85,5.6
營造組裝,02/19/23,431,4 60-40,田日 A 1200,好地,52,HT,129,1147,澤,呂,9,- 3 4,3,3,1.09.32,還看今朝,多多配合,▲,1.08.82,10
新境界,02/19/23,430,4 60-40,田日 A 1600,好地,49,T,122,1194,明,文,7,8 8 6,3,3/4,1.35.88,勤德威力,金德義,▲,1.35.76,16
團結精神,02/19/23,429,4 60-40,田日 A 1000,好地,60,BT,130,1235,黃,希,4,- 2 2,3,1 1/4,0.57.26,萬里飛至,時時好運,▲,0.57.08,72
風火戰駒,02/19/23,428,1 95↑,田日 A 1400,好地,102,BT,119,1157,梁,蔡,3,6 6 6,3,1 3/4,1.22.04,北極光,美麗同享,▲,1.21.75,11
九龍神駒,02/19/23,427,4 60-40,田日 A 2000,好地,55,SWT,133,1028,森,沈,9,11 11 12,3,1 1/4,2.03.34,香港精神,管之友,▲,2.03.16,5.8
運來孖寶,02/19/23,426,5 40-0,田日 A 1400,好地,20,B2T,115,1252,明,容,10,9 9 9,3,1 1/4,1.23.11,富存大師,請讓路,▲,1.22.89,22
久久為攻,02/15/23,425,3 80-60,谷夜 C3 1650,好快,61,SWT,121,1196,田,希,6,6 7 6,3,1 1/4,1.39.80,觔斗雲,威武覺醒,▲,1.39.61,5.1
紫雲冰,02/15/23,424,3 80-60,谷夜 C3 1200,好快,71,T,129,1146,聲,柏,6,- 11 12,3,頸,1.09.51,實力派,運高八斗,▲,1.09.45,6.8
紅衣火旺,02/15/23,423,4 60-40,谷夜 C3 1200,好快,52,T,128,1187,紹,羅,1,- 3 3,3,1 3/4,1.10.54,小霸王,鼓浪精綵,▲,1.10.25,11
喜傲龍,02/15/23,422,4 60-40,谷夜 C3 1650,好快,55,V,130,1155,田,柏,12,11 10 9,3,3/4,1.40.19,悅風雲,十八掌,▲,1.40.05,15
神朗金剛,02/15/23,421,4 60-40,谷夜 C3 1200,好快,43,B2T,118,1088,馬,葉,8,- 11 10,3,1 1/4,1.10.04,想見你,前風,▲,1.09.83,43
喜快,02/15/23,420,4 60-40,谷夜 C3 1650,好快,59,SW-B2X1T,134,1197,澤,黎,2,4 4 4,3,3 1/4,1.40.49,精彩生活,成才,▲,1.39.98,4.4
不可擋,02/15/23,419,4 60-40,谷夜 C3 1000,好快,58,BHT,135,1112,班,韋,4,- 1 1,3,1 1/2,0.57.21,育成精彩,浪茄仔,▲,0.56.96,7.7
赤子雄心,02/15/23,418,5 40-0,谷夜 C3 2200,好快,32,VT,127,1002,布,柏,6,5 6 7,3,2,2.17.07,奇妙年華,帥男,▲,2.16.73,6
天天智庫,02/15/23,417,5 40-0,谷夜 C3 1000,好快,26,BT,119,1045,周,容,7,- 4 5,3,2,0.57.30,鑽飾翱翔,龍東傳承,▲,0.56.97,28
皇帝金,02/12/23,416,3 80-60,田日 C 1400,好地,62,B,117,1079,綸,希,10,12 10 6,3,2 1/4,1.21.92,永遠美麗,銀亮之風,▲,1.21.55,88
合夥精英,02/12/23,415,3 80-60,田日 C 1800,好地,70,SW-B1T,125,1082,澤,沈,10,5 6 5,3,頸,1.48.52,木火兄弟,龍船狀元,▲,1.48.47,6
閃得快,02/12/23,414,4 60-40,田日 C 1400,好地,60,BT,135,1206,布,沈,8,12 10 8,3,1 1/2,1.22.63,馬主雄風,燈?王子,▲,1.22.39,8.8
張燈結綵,02/12/23,413,3 85-60,泥日  1200,好泥,66,PE,124,1121,潘,蔡,8,- 6 7,3,3/4,1.09.22,龍騰飛翔,火鑽,▲,1.09.08,4.9
極速之星,02/12/23,412,4 60-40,田日 C 1400,好地,41,B,114,1065,熙,賀,2,3 3 3,3,3,1.23.03,日日友,聚風雲,▲,1.22.54,76
加州凱歌,02/12/23,411,4 60-35,泥日  1200,好泥,60,BT,125,1337,鍾,東,4,- 5 7,3,6 3/4,1.09.98,魅影獵飛,中華威威,▲,1.08.90,10
小刺蛋,02/12/23,410,4 60-40,田日 C 1200,好地,52,,128,1050,布,苗,8,- 7 6,3,1 3/4,1.09.88,激光天下,騰飛塔,▲,1.09.59,6.4
加州十大,02/12/23,409,2 100-80,田日 C 1400,好地,86,BT,121,1128,聲,東,6,7 8 8,3,1/2,1.21.73,?路之星,知道必勝,▲,1.21.66,9.7
福祐,02/12/23,408,5 40-0,田日 C 1600,好地,28,BT,123,1239,紹,高,1,4 4 3,3,1/2,1.35.93,摘星光輝,其利斷金,▲,1.35.86,7.2
佳尊三,02/12/23,407,5 40-0,田日 C 1200,好地,35,PT,130,1112,紹,賢,5,- 2 3,3,3/4,1.10.50,澳華威威,極爽,▲,1.10.39,9.1
天寅合一,02/08/23,406,3 85-60,谷夜 BC 1650,好地,65,T,106,1050,鍾,東,6,4 6 7,3,3/4,1.39.69,幸福至上,安遇,▲,1.39.55,9.1
駿馬風采,02/08/23,405,1 110-85,谷夜 BC 1200,好地,103,BT,132,1222,兆,羅,6,- 11 11,3,2 1/4,1.09.40,星耀王者,平常心,▲,1.09.04,3.1
大眾開心,02/08/23,404,1 110-85,谷夜 BC 1650,好地,89,VT,122,1128,度,羅,11,1 1 1,3,2,1.39.36,包裝智威,喜駿駒,▲,1.39.06,38
美麗笑聲,02/08/23,403,3 85-60,谷夜 BC 1200,好地,81,PH,132,1038,潘,蔡,10,- 2 2,3,1 1/4,1.09.32,超音鼠,量化歡騰,▲,1.09.12,6.7
威妙星,02/08/23,402,4 60-40,谷夜 BC 1000,好地,60,,130,1200,黃,容,3,- 1 1,3,1/2,0.57.39,誠心所願,飛行棋,▲,0.57.32,13
加州得力,02/08/23,401,3 85-60,谷夜 BC 1000,好地,79,T,134,1097,紹,東,7,- 7 7,3,1 1/4,0.56.67,飛凡,天火同人,▲,0.56.47,2.2
電訊飛車,02/08/23,400,4 60-40,谷夜 BC 1200,好地,58,,133,1153,布,徐,4,- 4 4,3,3 1/4,1.09.76,砂漿金剛,雅典武士,▲,1.09.27,16
但求快活,02/08/23,399,4 60-40,谷夜 BC 1800,好地,49,B,125,1073,潘,伍,8,1 1 1,3,1 1/4,1.49.39,躡景追飛,一舖到位,▲,1.49.18,4.8
鵲橋飛渡,02/08/23,398,5 40-0,谷夜 BC 1650,好地,29,BT,124,1126,波,賢,5,3 3 4,3,2 1/4,1.40.28,獵狐者威,一舖成名,▲,1.39.93,27
八心八箭,02/05/23,397,3 80-60,田日 B 1200,好地,73,VT,130,1186,田,伍,7,- 4 3,3,1 3/4,1.09.38,吉龍,步大威猛,▲,1.09.11,16
領航宇宙,02/05/23,396,3 80-60,田日 B 1600,好地,64,BXT,120,1077,潘,黎,2,7 8 7,3,1/2,1.34.91,越駿歡欣,隱形翅膀,▲,1.34.81,9
好眼光,02/05/23,395,G1,田日 B 1200,好地,121,E,126,1171,波,蔡,2,- 1 1,3,1 1/2,1.08.35,金鑽貴人,福逸,▲,1.08.12,8.8
嘉應之星,02/05/23,394,G3,田日 B 1800,好地,112,VT,131,1167,聲,東,5,2 2 2,3,1 1/4,1.48.59,多巴先生,健康快駒,▲,1.48.37,8.2
營造組裝,02/05/23,393,4 60-40,田日 B 1200,好地,52,H1T1,127,1147,澤,呂,1,- 3 4,3,2 1/2,1.09.83,旺旺神駒,勇敢夢想,▲,1.09.44,38
日新月著,02/05/23,392,4 60-40,田日 B 1200,好地,50,XT,126,1078,布,賀,7,- 10 7,3,1 1/2,1.10.05,天足貓,加非凡,▲,1.09.81,4.6
喜勝威龍,02/05/23,391,4 60-40,田日 B 1400,好地,59,,134,1121,潘,希,4,6 6 5,3,2 3/4,1.22.77,陸知,健康之星,▲,1.22.32,6.3
連連有盈,02/05/23,390,3 80-60,田日 B 1000,好地,76,HT,121,1222,鍾,東,10,- 1 1,3,3 3/4,0.57.44,英雄豪傑,合衷共濟,▲,0.56.84,2.3
金德義,02/05/23,389,4 60-40,田日 B 1600,好地,50,,128,1075,度,苗,6,6 7 7,3,4,1.35.89,一絕,得勝多,▲,1.35.24,13
麒麟,02/05/23,388,5 40-0,田日 B 1400,好地,36,SWT,132,1186,嘉,希,1,10 9 6,3,3 1/2,1.23.12,真感,亞洲力量,▲,1.22.58,11
錶之科學,02/01/23,387,3 80-60,谷夜 A 1200,好地,64,V,119,1115,度,伍,1,- 4 3,3,頭,1.09.80,旌鷹,紫雲冰,▲,1.09.77,9.7
嫡愛心,02/01/23,386,3 80-60,谷夜 A 1200,好地,63,,119,1197,田,蔡,12,- 12 12,3,3/4,1.09.34,戰熊三千,電氣騎士,▲,1.09.19,6.1
皇帝英明,02/01/23,385,4 60-40,谷夜 A 1200,好地,55,SWHX,131,1112,田,韋,9,- 6 6,3,頸,1.09.62,正氣青驅,善傳香江,▲,1.09.57,11
總理,02/01/23,384,3 80-60,谷夜 A 1800,好地,76,,131,1169,梁,姚,2,6 6 6,3,3/4,1.50.56,波爾多,黑桃火箭,▲,1.50.42,19
源源動力,02/01/23,383,4 60-40,谷夜 A 1200,好地,50,SW-B2N1,125,1126,班,伍,1,- 1 1,3,3/4,1.09.84,勝神威,太陽拍檔,▲,1.09.69,7
赤火驍龍,02/01/23,382,4 60-40,谷夜 A 1650,好地,54,BT,129,1264,澤,賢,3,9 1 1,3,3 1/4,1.40.91,超超比,爆谷,▲,1.40.43,4
功夫茶,02/01/23,381,4 60-40,谷夜 A 1650,好地,53,B,128,1165,聲,賀,8,8 8 7,3,3,1.40.56,電子傳奇,芙蓉莊,▲,1.40.08,20
勝出魅力,02/01/23,380,5 40-0,谷夜 A 1800,好地,24,BNT,119,1252,森,韋,8,10 9 5,3,3/4,1.50.00,帝豪大師,飛來勁,▲,1.49.86,7.9
歐洲導彈,02/01/23,379,5 40-0,谷夜 A 1200,好地,30,BX,125,1027,潘,鄭,7,- 7 8,3,1 1/4,1.10.13,同盟力量,精算赤焰,▲,1.09.94,7.9
拍馬難追,01/29/23,378,3 80-60,田日 A 1400,好地,66,,122,1162,班,苗,1,4 4 4,3,3/4,1.22.18,極速飛彈,特別美麗,▲,1.22.06,9
包裝必勝,01/29/23,377,公,田日 A 1600,好地,93,N,126,1178,潘,呂,8,3 3 4,3,2 3/4,1.35.01,遨遊氣泡,自勝者強,▲,1.34.58,4
喜報,01/29/23,376,4 60-40,田日 A 1400,好地,57,BT,132,1114,賈,姚,11,5 5 5,3,頸,1.22.41,色種笑,天外飛天,▲,1.22.37,10
加州星球,01/29/23,375,G1,田日 A 1600,好地,129,T,126,1183,潘,東,3,1 1 1,3,1 1/4,1.34.19,金鎗六十,浪漫勇士,▲,1.33.99,3.9
不可擋,01/29/23,374,4 60-40,田日 A 1000,好地,57,BHT,131,1118,森,韋,12,- 1 1,3,3/4,0.57.72,至尊高飛,營造創科,▲,0.57.59,7.2
無心睡眠,01/29/23,373,3 85-60,泥日  1650,好泥,82,HXT,133,1071,澤,鄭,12,11 11 6,3,3 3/4,1.37.93,王炸,盈嵐,▲,1.37.34,23
二話不說,01/29/23,372,4 60-40,田日 A 1200,好地,48,BH,125,1137,班,葉,12,- 5 5,3,1/2,1.09.86,四喜鳥,多多配合,▲,1.09.78,6.5
心之行,01/29/23,371,2 100-80,田日 A 1200,好地,83,T,120,1153,潘,呂,1,- 3 4,3,頸,1.09.62,旋風飛影,必長勝,▲,1.09.56,3.5
華卓晴,01/29/23,370,4 60-40,泥日  1650,好泥,58,PHT,133,1097,嘉,蔡,10,9 9 8,3,2 1/2,1.39.63,雙天至尊,鋒芒勁露,▲,1.39.24,23
雷霆戰駒,01/29/23,369,5 40-0,泥日  1650,好泥,32,T,127,1140,聲,柏,4,9 8 7,3,3/4,1.39.80,日日夠,帝豪寶駒,▲,1.39.67,8.3
開心寶貝,01/24/23,368,3 80-60,田日 C 1600,好地,79,BT,135,1180,潘,黎,12,5 5 6,3,3 3/4,1.35.59,新力高升,川河首駒,▲,1.34.98,4.3
將俠,01/24/23,367,3 80-60,田日 C 1400,好地,67,XT,124,1141,聲,東,6,3 3 2,3,3 1/4,1.22.41,彩虹千里,紅運帝王,▲,1.21.87,14
十二馬,01/24/23,366,3 80-60,田日 C 1200,好地,66,T,122,1144,田,賢,3,- 5 5,3,5,1.09.75,維港智能,動感先鋒,▲,1.08.96,19
北極光,01/24/23,365,1 110-85,田日 C 1400,好地,95,H,120,1122,明,賀,2,2 2 2,3,1 3/4,1.21.90,一先生,中華盛景,▲,1.21.63,9.4
俠客行,01/24/23,364,4 60-40,田日 C 1400,好地,60,H,135,1232,布,伍,5,7 6 6,3,3/4,1.22.71,世澤歆星,黃腳?,▲,1.22.58,14
逐步贏,01/24/23,363,4 60-40,田日 C 1800,好地,47,CH,122,1114,班,伍,2,10 10 11,3,1,1.48.05,翔龍再現,悅風雲,▲,1.47.88,48
賞心星,01/24/23,362,5 40-0,田日 C 1800,好地,31,,126,1199,澤,柏,7,9 9 9,3,5,1.49.23,縱橫十六,帝豪大師,▲,1.48.45,9
醒目勇駒,01/24/23,361,4 60-40,田日 C 1200,好地,48,BXT,123,1136,田,賢,9,- 11 10,3,1/2,1.10.03,電子兄弟,奮鬥雄才,▲,1.09.93,39
艾莉奧,01/24/23,360,4 60-40,田日 C 1400,好地,59,,135,1221,森,希,13,1 1 1,3,3/4,1.23.29,神舟時代,霹靂神龍,▲,1.23.14,98
福祐,01/24/23,359,5 40-0,田日 C 1400,好地,31,BT,126,1237,森,高,5,10 10 8,3,4,1.23.31,友盈友福,請讓路,▲,1.22.70,19
騰飛塔,01/24/23,358,4 60-40,田日 C 1200,好地,42,B,117,1088,波,賢,1,- 8 8,3,1,1.09.85,水晶酒杯,錢多多,▲,1.09.68,51
怡勁力,01/21/23,357,3 80-60,田日 B 1200,好地,64,V1,119,1184,兆,黎,1,- 3 3,3,1 1/2,1.09.04,永遠美麗,年少有威,▲,1.08.79,9.7
追風驥足,01/21/23,356,3 80-60,田日 B 2000,好地,64,ET,120,1029,波,賢,6,12 13 7,3,4 3/4,2.03.14,錶之五知,龍船狀元,▲,2.02.40,99
日日友,01/21/23,355,4 60-40,田日 B 1400,好地,52,SW,127,1201,潘,羅,2,5 4 2,3,1 1/4,1.22.63,海島材子,金鼓齊昇,▲,1.22.46,5.5
不可擋,01/21/23,354,4 60-40,田日 B 1000,好地,56,BHT,132,1124,森,韋,8,- 1 1,3,頸,0.57.01,還看今朝,萬里飛至,▲,0.56.97,13
翡翠綠,01/21/23,353,4 60-40,田日 B 1600,好地,48,B,124,1183,聲,苗,7,12 12 11,3,2 3/4,1.35.74,晴王,勤德威力,▲,1.35.33,24
小霸王,01/21/23,352,4 60-40,泥日  1200,好泥,43,B-O2,118,1200,周,容,3,- 5 5,3,2,1.08.75,魅影獵飛,為您鍾情,▲,1.08.43,11
菲力大帝,01/21/23,351,5 40-0,田日 B 1200,好地,27,SW-B1T,123,1149,綸,鄭,5,- 8 8,3,1 1/2,1.10.36,樂加福,小玩家,▲,1.10.14,39
健康快駒,01/21/23,350,2 100-80,田日 B 1600,好地,97,,134,973,田,蔡,6,7 8 8,3,1 1/4,1.34.99,美麗在線,加州十大,▲,1.34.77,10
同盟力量,01/21/23,349,5 40-0,泥日  1200,好泥,40,B,135,1242,澤,姚,8,- 1 3,3,3,1.09.38,顏色王子,澳華威威,▲,1.08.92,15
讓愛高飛,01/21/23,348,2 100-70,泥日  1200,好泥,81,T,121,1017,度,東,4,- 5 5,3,2,1.09.18,平海歡星,嘉應精英,▲,1.08.88,20
人和家興,01/18/23,347,3 80-60,谷夜 C3 1000,好地,75,X-B1T,133,1182,布,希,12,- 3 3,3,2 1/4,0.57.02,靚蝦女,加州得力,▲,0.56.67,14
馬梟雄,01/18/23,346,3 80-60,谷夜 C3 1650,好地,63,X1T1,120,1185,度,賢,1,1 1 1,3,頸,1.41.05,自力更生,銀進,▲,1.40.99,5.8
祥華孝寬,01/18/23,345,4 60-40,谷夜 C3 1650,好地,51,,127,1205,田,柏,2,5 4 4,3,1,1.41.33,久久為攻,躡景追飛,▲,1.41.16,5.9
正氣青驅,01/18/23,344,4 60-40,谷夜 C3 1200,好地,52,HT,127,1180,聲,東,6,- 7 6,3,3/4,1.10.22,鈁糖武士,超額認購,▲,1.10.09,8.4
蟲草之凰,01/18/23,343,4 60-40,谷夜 C3 1200,好地,43,BH,118,1103,馬,呂,3,- 9 8,3,2,1.10.18,淺草飛,國士無雙,▲,1.09.86,16
全才,01/18/23,342,4 60-40,谷夜 C3 2200,好地,49,,124,1082,田,葉,4,5 4 2,3,2,2.17.78,九龍神駒,但求快活,▲,2.17.44,8.8
無敵精英,01/18/23,341,5 40-0,谷夜 C3 1650,好地,36,CT,132,1096,兆,伍,7,2 2 1,3,3,1.40.93,旅英福星,盈嘉輝,▲,1.40.44,6.2
專一,01/18/23,340,5 40-0,谷夜 C3 1650,好地,38,B,133,1079,田,葉,7,11 11 12,3,1 1/4,1.41.31,日日靚,勝出魅力,▲,1.41.12,15
一先生,01/15/23,339,2 95-75,田日 A 1400,好地,84,SW,127,1144,兆,姚,7,5 6 5,3,3/4,1.21.63,自勝者強,喜旺駒,▲,1.21.49,11
肥仔醒醒,01/15/23,338,3 80-60,田日 A 1200,好地,71,,130,1206,布,希,3,- 5 5,3,1/2,1.09.87,非凡之星,八心八箭,▲,1.09.80,46
當年情,01/15/23,337,3 80-60,田日 A 1600,好地,80,HT,125,1018,鍾,東,6,13 12 13,3,1,1.35.04,遨遊氣泡,越駿歡欣,▲,1.34.88,82
怡心聲,01/15/23,336,3 80-60,田日 A 1000,好地,70,B,125,1213,梁,姚,8,- 2 2,3,2,0.57.84,英雄豪傑,好玩福星,▲,0.57.51,12
超威力,01/15/23,335,4 60-40,田日 A 1400,好地,57,BX,132,1108,嘉,黎,8,5 4 4,3,1 1/2,1.23.20,快錢,聚風雲,▲,1.22.95,19
陸知,01/15/23,334,4 60-40,田日 A 1400,好地,44,HT,119,1187,嘉,黎,10,13 11 11,3,3/4,1.23.38,健康之星,喜悅精靈,▲,1.23.26,6.2
陽明天空,01/15/23,333,4 60-40,田日 A 1200,好地,58,,134,1137,澤,呂,11,- 14 13,3,頸,1.10.15,時尚歡欣,勝利才子,▲,1.10.11,11
帝豪寶寶,01/15/23,332,4 60-40,田日 A 1200,好地,59,BT,132,1237,明,沈,10,- 9 7,3,4 1/4,1.10.64,大千眼界,勇敢夢想,▲,1.09.96,8.9
元朗之星,01/15/23,331,5 40-0,田日 A 1400,好地,39,T,133,1146,明,文,7,4 4 4,3,3/4,1.22.86,亞洲力量,美麗新星,▲,1.22.74,4.9
小玩家,01/15/23,330,5 40-0,田日 A 1200,好地,23,BXT,118,1121,年,黎,3,- 5 5,3,1 1/4,1.10.62,奮鬥雄才,極速之星,▲,1.10.42,26
量化歡騰,01/11/23,329,3 80-60,谷夜 BC 1200,好地,70,BT,125,1169,年,韋,11,- 1 1,3,1,1.09.41,穿甲鷹,嫡愛心,▲,1.09.25,44
馬爾代夫,01/11/23,328,3 80-60,谷夜 BC 1650,好地,70,BX,127,1142,聲,賀,6,8 8 6,3,4 1/4,1.40.23,安遇,黑桃火箭,▲,1.39.53,11
同舟共濟,01/11/23,327,G3,谷夜 BC 1800,好地,91,T,115,1079,度,沈,6,9 9 10,3,1 1/4,1.48.15,發財先鋒,包裝大獎,▲,1.47.94,7.3
包裝全承,01/11/23,326,4 60-40,谷夜 BC 1650,好地,52,,127,1140,明,何,1,7 7 7,3,1/2,1.41.67,超勁寶寶,日輝煌,▲,1.41.57,6.8
太陽拍檔,01/11/23,325,4 60-40,谷夜 BC 1200,好地,52,SW1T,127,1204,兆,姚,4,- 10 12,3,2,1.10.41,健康心靈,電路十號,▲,1.10.07,3.6
電源之駒,01/11/23,324,2 100-80,谷夜 BC 1000,好地,82,E,119,1102,兆,蔡,2,- 9 9,3,頸,0.56.58,艮志騰雲,平海歡星,▲,0.56.51,6.6
高韻,01/11/23,323,4 60-40,谷夜 BC 1200,好地,55,SW-B1X,130,1065,田,韋,4,- 5 6,3,1 1/2,1.09.81,喜駿之星,競技勇士,▲,1.09.55,4.8
爸巴閉,01/11/23,322,5 40-0,谷夜 BC 1800,好地,40,T,135,1119,布,徐,2,8 8 8,3,2,1.49.73,樂天派,赤子雄心,▲,1.49.40,7.2
勝神威,01/11/23,321,4 60-40,谷夜 BC 1200,好地,50,T1X,128,1121,森,黎,9,- 10 9,3,1,1.09.72,砂漿金剛,能文能武,▲,1.09.54,78
吉龍,01/08/23,320,3 80-60,田日 C 1200,好地,69,,128,1186,森,韋,6,- 6 3,3,2 1/2,1.09.80,識贏,步大威猛,▲,1.09.42,4.5
佳福駒,01/08/23,319,3 80-60,田日 C 1400,好地,68,BT,123,1202,梁,丁,8,14 14 13,3,2 1/4,1.21.97,開心寶貝,縱橫天下,▲,1.21.60,99
顯心星,01/08/23,318,G3,田日 C 1000,好地,119,T,135,1209,布,柏,6,- 13 13,3,1 1/4,0.56.16,好眼光,駿馬風采,韋小寶,0.55.96,10
韋小寶,01/08/23,318,G3,田日 C 1000,好地,112,H-V,128,1172,班,伍,13,- 10 10,3,1 1/4,0.56.16,好眼光,駿馬風采,▲,0.55.96,12
鐵三角,01/08/23,317,3 85-60,田日 C 1600,好地,64,,116,1184,森,希,9,2 3 2,3,1,1.34.58,飛鷹翱翔,魅力知遇,▲,1.34.43,43
龍船狀元,01/08/23,316,3 80-60,田日 C 1800,好地,79,HT,125,1135,鍾,東,11,2 2 5,3,3 3/4,1.47.73,知足常樂,觔斗雲,▲,1.47.11,3.4
倍增勝數,01/08/23,315,4 60-40,泥日  1650,好泥,45,BT,120,1191,森,希,14,3 4 4,3,3,1.39.06,美麗喝采,樂捉鳥,▲,1.38.59,6.9
晴王,01/08/23,314,4 60-40,田日 C 1400,好地,54,,130,1268,田,鄭,3,2 3 1,3,2 1/4,1.22.45,宜春火力,一絕,▲,1.22.10,2.2
有財有勢,01/08/23,313,4 60-40,田日 C 1200,好地,50,,124,1092,潘,蔡,10,- 9 8,3,1,1.09.46,善傳香江,二話不說,▲,1.09.30,3.6
電訊巴打,01/08/23,312,1 110-80,泥日  1650,好泥,98,,116,1116,鍾,徐,5,1 1 1,3,1 1/2,1.38.15,禪勝寶駒,好好心得,▲,1.37.89,19
悅風雲,01/08/23,311,4 60-40,田日 C 1800,好地,58,VT,135,1146,聲,丁,14,14 12 10,3,2,1.48.44,翔龍再現,金獅大將,▲,1.48.11,27
友盈友福,01/08/23,310,5 40-0,泥日  1650,好泥,29,BN,124,1138,聲,鄭,10,2 3 3,3,1,1.39.16,日日靚,豐盛多彩,▲,1.38.99,7.7
金莊令,01/04/23,309,3 80-60,谷夜 A 1200,好地,63,,120,1069,梁,姚,1,- 5 3,3,1 1/4,1.09.52,純金酒杯,美麗奔馳,▲,1.09.32,20
旭日昇,01/04/23,308,3 80-60,谷夜 A 1650,好地,77,V-B2XT,132,1236,兆,伍,12,12 12 12,3,1 1/2,1.39.94,美麗滿滿,天天得樂,▲,1.39.68,9.4
